(+0.011142275798531233-0.052374168251974169j)
(+0.025833529744330782-0.054883751504533632j)
(+0.039618426883493506-0.053438314079252584j)
(+0.051584699249916072-0.048004960038260554j)
(+0.060942595588199526-0.038822794967460238j)
(+0.067077485285607058-0.026383530801106638j)
(+0.069587593081346114-0.011394706588276082j)
(+0.068304468405667701+0.0052712650571372435j)
(+0.063295310665585233+0.022638073081182795j)
(+0.054847802135032264+0.039691765010579749j)
(+0.043439509228175577+0.055447346063746253j)
(+0.029695082869317425+0.069010965916184941j)
(+0.014335327513338717+0.07963347801627238j)
(-0.0018773427003849986+0.086751992036339973j)
(-0.018192505231712845+0.090017094296727121j)
(-0.03392019260039604+0.089304592791991586j)
(-0.048470731207587728+0.084711855900019867j)
(-0.061383448164564529+0.07653996149239016j)
(-0.072342890942008478+0.065263868665375951j)
(-0.081182418569502493+0.051493594502293946j)
(-0.087876183994770318+0.035929869244920108j)
(-0.092521525223064185+0.019317924418699953j)
(-0.095314521689433496+0.00240293539667615j)
(-0.0965218775281943-0.014109784538939759j)
(-0.096452320554095958-0.029587408284326391j)
(-0.095430348178247831-0.043493444234557935j)
(-0.093774447015589887-0.055402138765943326j)
(-0.091780948511166624-0.065003670230068283j)
(-0.089713594353308238-0.072101183223486243j)
(-0.087797849260823541-0.076601347460614352j)
(-0.086218211490596539-0.078500534380508538j)
(-0.08511641357095838-0.077868861969461078j)
(-0.084588591830971893-0.074834266579939246j)
(-0.084680230288886438-0.069568445635917187j)
(-0.085378802795652173-0.062276021167471884j)
(-0.086605271239714759-0.053187658618980421j)
(-0.088206623016666721-0.042557205281354704j)
(-0.089952179958033007-0.030662260603147664j)
(-0.091536348986360344-0.017807029531732698j)
(-0.092589829966202353-0.0043259059084761516j)
(-0.092700188269377246+0.0094139639182136605j)
(-0.091441346210743402+0.023012849873397776j)
(-0.088410172365956496+0.036042781867415656j)
(-0.083267151936303629+0.048057037415041241j)
(-0.075777260619488668+0.058605118261388513j)
(-0.065846739537245416+0.067252856485153986j)
(-0.053551523833380799+0.073606582355176878j)
(-0.03915360421081017+0.077339650750933867j)
(-0.023102544881264422+0.078219128395044107j)
(-0.0060206519679433168+0.076130144998053706j)
(+0.011328235516743586+0.071095344631581819j)
(+0.028084810716612611+0.063287056107343781j)
(+0.043352221160891186+0.053030228355077036j)
(+0.056261582380687139+0.040794822750916337j)
(+0.066039883757929116+0.02717717266060677j)
(+0.072074584788830567+0.01287074699202809j)
(+0.073969189988284209-0.0013722883296567337j)
(+0.071584593630494103-0.014786414617885922j)
(+0.065061976333130586-0.026641952095379152j)
(+0.054824444110237743-0.036294497545315219j)
(+0.041556316427513153-0.043230745357562821j)
(+0.026160850466558361-0.047106891022964066j)
(+0.009699071571975991-0.0477762137769802j)
(-0.0066859038305389596-0.045303151473285889j)
(+0.019627529594963281-0.052363330277054983j)
(+0.035347216361967332-0.052802735324384675j)
(+0.049539004996722605-0.04916173892309908j)
(+0.061219694450744343-0.04153260249395526j)
(+0.069573432617272266-0.030288439715866068j)
(+0.074007191881912085-0.016055263647449709j)
(+0.074188010938500901+0.00033365343733380258j)
(+0.070059602709997879+0.017897252734234394j)
(+0.061837698514068354+0.035575203795525867j)
(+0.049985267213731997+0.052300142063848046j)
(+0.035170362078641715+0.067068214793924691j)
(+0.018210672507679444+0.079002853018436583j)
(+9.7870154941492169e-06+0.087407403786895668j)
